Y,X,Y,S
SPA 471,SPA 473,SPA 471,0.88736176
SPA 471,SPA 472,SPA 471,0.85281074
SPA 536,SPA 566,SPA 536,0.80273795
SPA 536,SPA 588,SPA 536,0.7992691
SPA 566,SPA 589,SPA 566,0.8225154
SPA 566,SPA 586,SPA 566,0.8103670000000001
SPE 507,SPE 510,SPE 507,0.9402075999999999
SPE 507,SPE 509,SPE 507,0.8960073000000001
SPE 534,SPE 576,SPE 534,0.89310884
SPE 534,RDG 572,SPE 534,0.86054724
SPF 683,MUE 583,SPF 683,1.0
SPF 683,MCE 583,SPF 683,1.0
SSH 492,JPN 492,SSH 492,1.0000002000000001
SSH 492,GRK 492,SSH 492,1.0000002000000001
SST 510,SWG 722,SST 510,0.9064472
SST 510,NEW 100,SST 510,0.88585603
STC 525,STS 303,STC 525,0.7519075
STC 525,STC 540,STC 525,0.7364235
STP 294,ART 494,STP 294,1.0
STP 294,FMP 394,STP 294,1.0
STS 318,STS 325,STS 318,0.8679545
STS 318,STS 332,STS 318,0.8066639
STS 394,ART 494,STS 394,1.0
STS 394,THP 394,STS 394,0.9999998999999999
SWG 611,SWU 474,SWG 611,0.7975203000000001
SWG 611,CDE 531,SWG 611,0.78981006
SWG 663,CDE 244,SWG 663,0.7754215
SWG 663,PSY 447,SWG 663,0.7330613
SWG 685,OGL 357,SWG 685,0.80916667
SWG 685,PSY 564,SWG 685,0.8076012
SWG 692,LDE 592,SWG 692,0.99999994
SWG 692,ARE 592,SWG 692,0.99999994
SWG 721,SOS 540,SWG 721,0.87730193
SWG 721,ESS 540,SWG 721,0.87730193
SWU 493,FMP 493,SWU 493,0.9999998999999999
SWU 493,MGT 493,SWU 493,0.9999998999999999
TCL 488,SOC 314,TCL 488,0.7908350000000001
TCL 488,ASB 202,TCL 488,0.77587384
TGM 522,TGM 529,TGM 522,0.87423074
TGM 522,TGM 524,TGM 522,0.8647469999999999
TGM 538,BUS 436,TGM 538,0.8315114
TGM 538,TGM 551,TGM 538,0.78785527
THE 421,THE 524,THE 421,0.79307497
THE 421,MUS 356,THE 421,0.7842099
THF 497,TWC 543,THF 497,0.7645505
THF 497,TWC 443,THF 497,0.7645505
THP 355,THP 513,THP 355,0.8528368000000001
THP 355,THP 455,THP 355,0.84381795
THP 451,THP 618,THP 451,0.77468514
THP 451,THP 514,THP 451,0.7729541
THP 452,MCO 566,THP 452,0.8052349
THP 452,MCO 437,THP 452,0.8047516
TSS 507,TSS 611,TSS 507,0.8444683000000001
TSS 507,TSS 601,TSS 507,0.82131714
TSS 683,TSS 783,TSS 683,1.0
TSS 683,MUP 783,TSS 683,1.0
TWC 362,TWC 435,TWC 362,0.8799634
TWC 362,TWC 535,TWC 362,0.8799634
TWC 401,TWC 501,TWC 401,0.99999994
TWC 401,CIS 340,TWC 401,0.8651899
UET 498,ART 498,UET 498,1.0000001
UET 498,EEE 498,UET 498,1.0
UET 580,MGT 580,UET 580,0.99999976
UET 580,LDE 580,UET 580,0.99999976
UET 592,MTC 592,UET 592,0.99999994
UET 592,LSE 692,UET 592,0.99999994
WST 372,SOC 375,WST 372,0.7828578
WST 372,WST 378,WST 372,0.7795768
WST 490,ART 442,WST 490,0.754835
WST 490,THP 582,WST 490,0.7417444000000001
ABS 485,ABS 586,ABS 485,0.8369844999999999
ABS 485,GCU 373,ABS 485,0.8277346
ACC 513,TAM 511,ACC 513,0.882294
ACC 513,TGM 200,ACC 513,0.8814039
ACC 575,ACC 577,ACC 575,0.65379345
ACC 575,ACC 587,ACC 575,0.65356386
ACT 510,ACT 571,ACT 510,0.9154373
ACT 510,ACT 570,ACT 510,0.90231466
ADE 499,EEE 499,ADE 499,0.99999994
ADE 499,ART 499,ADE 499,0.99999994
AEE 294,ART 494,AEE 294,1.0
AEE 294,RUS 294,AEE 294,1.0
AES 103,AES 302 (LAB),AES 103,0.8726451
AES 103,AES 104 (LAB),AES 103,0.8724970999999999
AES 302 (LAB),AES 402 (LAB),AES 302 (LAB),0.9789009
AES 302 (LAB),AES 304 (LAB),AES 302 (LAB),0.9742429
AFR 202,SWU 457,AFR 202,0.87076646
AFR 202,SWG 557,AFR 202,0.87076646
AFR 480,SGS 442,AFR 480,1.0
AFR 480,SGS 343,AFR 480,0.793862
AFR 492,GPH 492,AFR 492,1.0000002000000001
AFR 492,FMS 492,AFR 492,1.0000002000000001
AGB 435,SCM 520,AGB 435,0.88185745
AGB 435,MKT 555,AGB 435,0.8548091
AGB 580,MCO 580,AGB 580,0.99999976
AGB 580,ASB 680,AGB 580,0.99999976
AIS 285,AIS 517,AIS 285,0.8393135
AIS 285,AIS 518,AIS 285,0.8393135
AIS 380,AIS 518,AIS 380,0.7196089
AIS 380,AIS 517,AIS 380,0.7196089
ALD 403,ALD 505,ALD 403,0.8804556
ALD 403,PSY 447,ALD 403,0.85545945
ALT 515,SOS 534,ALT 515,0.7836227
ALT 515,MET 421,ALT 515,0.7829896
AML 484,SPE 484,AML 484,1.0000002000000001
AML 484,HCI 484,AML 484,1.0000002000000001
AML 591,MUD 591,AML 591,1.0000002000000001
AML 591,MET 591,AML 591,1.0000002000000001
AML 790,ENG 790,AML 790,0.99999976
AML 790,ATE 590,AML 790,0.99999976
AMT 570,ATC 333,AMT 570,0.82260233
AMT 570,HSE 423,AMT 570,0.8162615
APM 533,APM 534,APM 533,0.98747456
APM 533,SOC 510,APM 533,0.86755055
APM 541,CSE 569,APM 541,0.8474849
APM 541,IEE 640,APM 541,0.8406184000000001
APM 700,DAH 500,APM 700,0.9999998999999999
APM 700,TSS 600,APM 700,0.99999976
ARA 396,ARA 560,ARA 396,0.90734756
ARA 396,ART 482,ARA 396,0.9022145
ARA 598,ARP 598,ARA 598,1.0000001
ARA 598,SPF 598,ARA 598,1.0000001
ARE 692,SDO 592,ARE 692,0.99999994
ARE 692,HHE 592,ARE 692,0.99999994
ART 201,ART 202,ART 201,0.99999976
ART 201,ART 207,ART 201,0.9553575000000001
ART 437,ART 441,ART 437,0.81118953
ART 437,ART 449,ART 437,0.7222244999999999
ART 472,ART 553,ART 472,0.7897526999999999
ART 472,ART 559,ART 472,0.7602654999999999
ART 482,ART 542,ART 482,0.87771344
ART 482,ART 543,ART 482,0.85943186
ART 501,ART 542,ART 501,0.86703795
ART 501,ART 539,ART 501,0.8647109000000001
ASB 191,MCE 191,ASB 191,1.0000002000000001
ASB 191,PUP 191,ASB 191,1.0000002000000001
ASB 572,ASB 573,ASB 572,0.84846044
ASB 572,PUP 444,ASB 572,0.8184694
ASB 590,IBC 690,ASB 590,0.99999976
ASB 590,EDP 690,ASB 590,0.99999976
ASB 594,STP 594,ASB 594,0.9999998999999999
ASB 594,SCM 594,ASB 594,0.9999998999999999
ASM 342,BIO 327,ASM 342,0.9999995999999999
ASM 342,BIO 432,ASM 342,0.91286033
ASM 500,MSE 600,ASM 500,0.99999976
ASM 500,MUP 700,ASM 500,0.99999976
AST 114 (LAB),GPH 213,AST 114 (LAB),0.8505027000000001
AST 114 (LAB),GPH 215 (LAB),AST 114 (LAB),0.82121646
AST 792,PLB 792,AST 792,1.0000001
AST 792,HON 792,AST 792,1.0000001
ASU 101-NH,ASU 101-NU,ASU 101-NH,1.0000001
ASU 101-NH,ASU 101-TE,ASU 101-NH,1.0000001
ASU 340-TB,ASU 340-TE,ASU 340-TB,0.99999994
ASU 340-TB,ASU 440-HDA,ASU 340-TB,0.99999994
ATE 498,ART 498,ATE 498,1.0000001
ATE 498,STS 498,ATE 498,1.0
BIO 386,HPS 495,BIO 386,0.7098608000000001
BIO 386,BIO 495,BIO 386,0.7098608000000001
BIO 490,ART 498,BIO 490,0.80533326
BIO 490,PSY 498,BIO 490,0.80533314
BIO 568,PSY 568,BIO 568,0.9999995
BIO 568,PSY 325,BIO 568,0.8264519
BLE 220,SPE 575,BLE 220,0.843058
BLE 220,BLE 527,BLE 220,0.8394780999999999
BLE 591,MET 591,BLE 591,1.0000002000000001
BLE 591,CED 791,BLE 591,1.0000002000000001
BME 202,BIO 467,BME 202,0.8552848
BME 202,HSE 223,BME 202,0.85427797
BMI 404,BMI 610,BMI 404,0.98613
BMI 404,SHS 538,BMI 404,0.886917
BMI 410,BMI 603,BMI 410,0.8897386
BMI 410,CIS 355,BMI 410,0.8620767
BMI 493,PTX 493,BMI 493,0.9999998999999999
BMI 493,EDS 493,BMI 493,0.9999998999999999
BMI 560,BMI 570,BMI 560,0.81288356
BMI 560,BIO 293,BMI 560,0.79981345
BMY 500,DAH 500,BMY 500,0.9999998999999999
BMY 500,ALD 500,BMY 500,0.99999976
BUA 383,COM 451,BUA 383,0.7910550999999999
BUA 383,CIS 506,BUA 383,0.7789371
CAP 342,CDE 244,CAP 342,0.8120755999999999
CAP 342,CAP 420,CAP 342,0.7798929
CED 591,CED 791,CED 591,1.0000002000000001
CED 591,MET 591,CED 591,1.0000002000000001
CED 592,ARS 592,CED 592,0.99999994
CED 592,UET 592,CED 592,0.99999994
CEE 540,CEE 541,CEE 540,0.89434683
CEE 540,GLG 470,CEE 540,0.88945174
CEE 570,BME 302,CEE 570,0.8466674999999999
CEE 570,BME 401,CEE 570,0.8413065999999999
CEE 573,CON 486,CEE 573,0.76688826
CEE 573,AMT 523,CEE 573,0.75693345
CEE 593,MET 593,CEE 593,1.0
CEE 593,MUD 593,CEE 593,1.0
CEE 792,GLG 792,CEE 792,1.0000001
CEE 792,SCM 792,CEE 792,1.0000001
CHE 298,SST 298,CHE 298,1.0
CHE 298,MUS 298,CHE 298,1.0
CHI 343,REL 343,CHI 343,0.99999976
CHI 343,REL 345,CHI 343,0.8875815999999999
CHM 235,CHM 349,CHM 235,0.9420413000000001
CHM 235,CHM 452,CHM 235,0.9258156999999999
CIS 599,MET 599,CIS 599,1.0
CIS 599,BUS 599,CIS 599,1.0
CNE 394,DAH 294,CNE 394,1.0
CNE 394,FRE 194,CNE 394,1.0
CNE 421,CON 424,CNE 421,0.89800215
CNE 421,ATE 563,CNE 421,0.8652576
CNE 496,CON 496,CNE 496,1.0000001
CNE 496,HCR 578,CNE 496,0.8238535
COE 595,SES 595,COE 595,0.9999998999999999
COE 595,PLB 595,COE 595,0.9999998999999999
COM 281,ART 621,COM 281,0.79452026
COM 281,UET 191,COM 281,0.79198176
COM 341,OMT 549,COM 341,0.8163384
COM 341,ARS 480,COM 341,0.8098396999999999
COM 442,WST 490,COM 442,0.7810436
COM 442,SOC 410,COM 442,0.774842
CPI 494,FRE 294,CPI 494,1.0
CPI 494,FMP 394,CPI 494,1.0
CRD 500,CIS 700,CRD 500,0.99999976
CRD 500,MCB 500,CRD 500,0.99999976
CRD 502,CSM 402,CRD 502,0.87794936
CRD 502,CRD 620,CRD 502,0.8408873
CRD 640,ESS 502,CRD 640,0.8083812
CRD 640,CRD 650,CRD 640,0.80153537
CRJ 321,CRJ 602,CRJ 321,0.7630307
CRJ 321,CRJ 443,CRJ 321,0.7555108
CRJ 405,CRJ 422,CRJ 405,0.8342528
CRJ 405,CRJ 462,CRJ 405,0.8330898000000001
CRJ 558,POS 664,CRJ 558,0.6774529
CRJ 558,POS 365,CRJ 558,0.6672812
CSE 555,ACO 102,CSE 555,0.86582243
CSE 555,ACO 101,CSE 555,0.8569995
CSE 577,EEE 589,CSE 577,0.85215855
CSE 577,MSE 100,CSE 577,0.84886765
CSE 790,GRA 690,CSE 790,0.99999976
CSE 790,SER 790,CSE 790,0.99999976
DAH 591,MET 591,DAH 591,1.0000002000000001
DAH 591,SPE 591,DAH 591,1.0000001
DAH 598,OMT 598,DAH 598,1.0000001
DAH 598,PUB 598,DAH 598,1.0000001
DAN 394,ART 494,DAN 394,1.0
DAN 394,FMP 394,DAN 394,1.0
DBA 708,ECN 413,DBA 708,0.84815365
DBA 708,ACC 354,DBA 708,0.84325874
DCE 693,MUD 593,DCE 693,1.0
DCE 693,MET 593,DCE 693,1.0
DCI 194,RUS 194,DCI 194,1.0
DCI 194,FRE 194,DCI 194,1.0
DCI 792,SOS 792,DCI 792,1.0000001
DCI 792,BCH 792,DCI 792,1.0000001
DNP 618,DNP 635,DNP 618,0.90637565
DNP 618,DNP 655,DNP 618,0.8916231
DNP 626,SWG 661,DNP 626,0.88579285
DNP 626,ALD 420,DNP 626,0.8780507
DSC 499,TMC 499,DSC 499,0.99999994
DSC 499,ARE 499,DSC 499,0.99999994
ECD 315,SED 322,ECD 315,0.94710565
ECD 315,SPE 322,ECD 315,0.90698826
ECN 382,ECN 502,ECN 382,0.88170886
ECN 382,ECN 414,ECN 382,0.8614013
ECN 598,SED 598,ECN 598,1.0000001
ECN 598,ARB 598,ECN 598,1.0000001
EDA 583,BIO 683,EDA 583,1.0
EDA 583,TSS 683,EDA 583,1.0
EDA 704,MGT 502,EDA 704,0.8804056999999998
EDA 704,MGT 320,EDA 704,0.8761460999999999
EDA 795,SED 795,EDA 795,0.9999998999999999
EDA 795,CDE 795,EDA 795,0.9999998999999999
EDP 311,EDP 510,EDP 311,1.0
EDP 311,RDG 323,EDP 311,0.887668
EDS 302,EDS 401,EDS 302,0.9133663000000001
EDS 302,EDS 402,EDS 302,0.8883169
EDS 484,PSY 784,EDS 484,1.0000002000000001
EDS 484,HCD 584,EDS 484,1.0000002000000001
EDS 493,JPN 493,EDS 493,0.9999998999999999
EDS 493,NTR 493,EDS 493,0.9999998999999999
EEE 335,EEE 552,EEE 335,0.90168375
EEE 335,EEE 523,EEE 335,0.88530976
EEE 700,TGM 500,EEE 700,0.99999976
EEE 700,THP 700,EEE 700,0.99999976
EET 508,IEE 474,EET 508,0.8592626
EET 508,IEE 376,EET 508,0.8490786
EGR 325,ERM 535,EGR 325,0.8991796000000001
EGR 325,ERM 533,EGR 325,0.8788811
EGR 608,MAT 429,EGR 608,0.8365958
EGR 608,CSE 561,EGR 608,0.8190397
ENE 692,PUP 692,ENE 692,0.99999994
ENE 692,RDG 692,ENE 692,0.99999994
ENG 301,ENG 475,ENG 301,0.8789689
ENG 301,ENG 411,ENG 301,0.84027296
ENG 400,ENG 656,ENG 400,0.7919351
ENG 400,ENG 478,ENG 400,0.78594226
ENG 584,SPE 784,ENG 584,1.0000002000000001
ENG 584,MCE 584,ENG 584,1.0000002000000001
EPA 795,TEL 795,EPA 795,0.998109
EPA 795,PPE 593,EPA 795,0.998109
EPD 590,HST 690,EPD 590,0.99999976
EPD 590,SEM 790,EPD 590,0.99999976
EST 115,CEN 501,EST 115,0.80973583
EST 115,MET 351,EST 115,0.7888755999999999
EST 345,TGM 507,EST 345,0.86310613
EST 345,TMC 470,EST 345,0.8481509
ETH 473,WST 473,ETH 473,0.9999995
ETH 473,WST 475,ETH 473,0.872218
ETH 498,ART 498,ETH 498,1.0000001
ETH 498,PUP 498,ETH 498,1.0
EVE 452,GLG 470,EVE 452,0.901194
EVE 452,ERM 201,EVE 452,0.8738901
EXW 400,CRD 530,EXW 400,0.86027086
EXW 400,SPE 566,EXW 400,0.85983986
EXW 412,KIN 446,EXW 412,1.0000004999999998
EXW 412,ALD 520,EXW 412,0.86973023
FAS 505,SOC 505,FAS 505,0.9999998999999999
FAS 505,FAS 507,FAS 505,0.95452565
FAS 780,AFR 680,FAS 780,0.99999976
FAS 780,MKT 580,FAS 780,0.99999976
FIN 591,MET 591,FIN 591,1.0000002000000001
FIN 591,CED 791,FIN 591,1.0000002000000001
FMP 194,ART 494,FMP 194,1.0
FMP 194,FMP 394,FMP 194,1.0
FMS 512,FMP 361,FMS 512,0.8536889000000001
FMS 512,FMP 418,FMS 512,0.83337367
FOR 426 (LAB),LSC 426 (LAB),FOR 426 (LAB),0.99999994
FOR 426 (LAB),LSC 425,FOR 426 (LAB),0.87462544
FOR 456,ENG 456,FOR 456,0.9999998999999999
FOR 456,ENG 414,FOR 456,0.8736285
FRE 110,FRE 210,FRE 110,0.9265684999999999
FRE 110,GAP 30,FRE 110,0.8390169
FSE 301,MKT 302,FSE 301,0.8912178
FSE 301,CIS 236,FSE 301,0.88602626
GAP 34,GAP 35,GAP 34,0.9924648000000001
GAP 34,GAP 42,GAP 34,0.9513209999999999
GCU 356,ASB 356,GCU 356,0.9999998999999999
GCU 356,POS 354,GCU 356,0.9999998999999999
GIS 531,IFT 200,GIS 531,0.897279
GIS 531,CSE 573,GIS 531,0.88609034
GIS 605,NUR 459,GIS 605,0.75721204
GIS 605,CON 467,GIS 605,0.75335896
GIT 335,IEE 505,GIT 335,0.8080785
GIT 335,GLG 410,GIT 335,0.7788093
GIT 598,AVC 598,GIT 598,1.0000001
GIT 598,MUS 598,GIT 598,1.0000001
GLG 599,MET 599,GLG 599,1.0
GLG 599,PUB 599,GLG 599,1.0
GPH 792,ELS 792,GPH 792,1.0000001
GPH 792,BIO 792,GPH 792,1.0000001
GRK 223,GRK 444,GRK 223,0.8201487
GRK 223,GRK 347,GRK 223,0.71299726
GRK 346,GRK 347,GRK 346,0.90812474
GRK 346,GRK 444,GRK 346,0.77417755
GRK 499,MET 499,GRK 499,0.99999994
GRK 499,MUP 499,GRK 499,0.99999994
HCI 540,IBC 614,HCI 540,0.88452125
HCI 540,DNP 714,HCI 540,0.8800416
HCI 545,MKT 530,HCI 545,0.82663184
HCI 545,MCO 555,HCI 545,0.8063088
HCI 561,HCI 570,HCI 561,0.906624
HCI 561,HCD 302,HCI 561,0.8812002
HCR 564,HCR 566,HCR 564,0.90412235
HCR 564,MSE 490,HCR 564,0.8357171
HEB 494,RUS 294,HEB 494,1.0
HEB 494,RUS 194,HEB 494,1.0
HHE 510,HHE 540,HHE 510,0.86096585
HHE 510,HHE 566,HHE 510,0.8166220000000001
HPS 313,HPS 314,HPS 313,0.87268066
HPS 313,SGS 305,HPS 313,0.76997465
HPS 493,FMP 493,HPS 493,0.9999998999999999
HPS 493,ART 493,HPS 493,0.9999998999999999
HSE 593,MUD 593,HSE 593,1.0
HSE 593,MET 593,HSE 593,1.0
HST 382,IGD 601,HST 382,0.8544396999999999
HST 382,SOC 334,HST 382,0.8501631
HST 423,HST 424,HST 423,0.9617595999999999
HST 423,ENG 325,HST 423,0.84147686
HUD 464,PUP 433,HUD 464,0.8357059000000001
HUD 464,REA 441,HUD 464,0.8288709000000001
IAS 305,HDA 311,IAS 305,0.8138683000000001
IAS 305,MAS 513,IAS 305,0.7950141
IDN 101,IDN 102,IDN 101,1.0000002000000001
IDN 101,BCS 101,IDN 101,0.80804443
IED 493,IAP 493,IED 493,0.9999998999999999
IED 493,APH 493,IED 493,0.9999998999999999
IEE 592,ART 592,IEE 592,0.99999994
IEE 592,POS 592,IEE 592,0.99999994
IFT 401,SER 401,IFT 401,1.0
IFT 401,IFT 402,IFT 401,0.9913853000000001
IND 494,FRE 194,IND 494,1.0
IND 494,DAH 494,IND 494,1.0
IND 598,ATE 598,IND 598,1.0000001
IND 598,ARB 598,IND 598,1.0000001
ISS 504,SOC 486,ISS 504,0.8684405000000001
ISS 504,EDP 503,ISS 504,0.8247770000000001
ISS 584,SDO 584,ISS 584,1.0
ISS 584,TGM 584,ISS 584,1.0
JMC 476,MCO 517,JMC 476,0.93618494
JMC 476,OGL 355,JMC 476,0.89030164
JST 194,RUS 194,JST 194,1.0
JST 194,FMP 394,JST 194,1.0
JUS 420,SOC 425,JUS 420,1.0000002000000001
JUS 420,WST 485,JUS 420,0.845347
JUS 424,TGM 510,JUS 424,0.76010334
JUS 424,ISS 522,JUS 424,0.7544003
JUS 498,ART 498,JUS 498,1.0000001
JUS 498,HPS 498,JUS 498,1.0
JUS 500,DAH 500,JUS 500,0.9999998999999999
JUS 500,ECD 700,JUS 500,0.99999976
JUS 580,FSE 580,JUS 580,0.99999976
JUS 580,ENG 780,JUS 580,0.99999976
JUS 595,MSE 795,JUS 595,0.9999998999999999
JUS 595,HED 695,JUS 595,0.9999998999999999
KIN 418,KIN 545,KIN 418,0.8368525
KIN 418,KIN 515,KIN 418,0.81442034
KIN 515,BME 316,KIN 515,0.81511253
KIN 515,PPE 565,KIN 515,0.81031615
KIN 530,NTR 457,KIN 530,0.79727805
KIN 530,PPE 320,KIN 530,0.77186793
KIN 545,KIN 550 (LAB),KIN 545,0.91128147
KIN 545,BIO 160,KIN 545,0.8923365
KOR 394,ART 494,KOR 394,1.0
KOR 394,FMP 394,KOR 394,1.0
LAW 675,SLB 512,LAW 675,1.0000004
LAW 675,SLB 513,LAW 675,0.86650944
LAW 705,MCO 403,LAW 705,0.79303384
LAW 705,TWC 451,LAW 705,0.7455534
LIA 497,FSE 497,LIA 497,1.0
LIA 497,NLM 497,LIA 497,1.0
LIN 595,BME 795,LIN 595,0.9999998999999999
LIN 595,EED 795,LIN 595,0.9999998999999999
LST 484,MAT 484,LST 484,1.0000002000000001
LST 484,CON 484,LST 484,1.0000002000000001
LTC 494,ART 494,LTC 494,1.0
LTC 494,ARS 394,LTC 494,0.9999998999999999
MAE 202,CNE 212,MAE 202,0.9548835999999999
MAE 202,CEE 212,MAE 202,0.9548835999999999
MAE 526,AEE 325,MAE 526,0.91872764
MAE 526,AET 215,MAE 526,0.8648440999999999
MAS 573,AME 530,MAS 573,0.8373383
MAS 573,ARE 546,MAS 573,0.8339953000000001
MAT 343,PSY 532,MAT 343,0.9014235999999999
MAT 343,PHY 201,MAT 343,0.8874736999999999
MAT 411,PHI 557,MAT 411,0.92075205
MAT 411,PHY 101,MAT 411,0.85421264
MAT 445,MAT 547,MAT 445,0.8245790999999999
MAT 445,MAT 572,MAT 445,0.80326104
MAT 476,PHY 201,MAT 476,0.8686396999999999
MAT 476,PHY 302,MAT 476,0.86550653
MCO 525,MCO 551,MCO 525,0.81741077
MCO 525,MCO 564,MCO 525,0.8110444
MCO 533,MCO 570,MCO 533,0.8981041
MCO 533,MCO 534,MCO 533,0.8193693999999999
MCO 550,MCO 551,MCO 550,0.8825042
MCO 550,MCO 553,MCO 550,0.8621325999999999
MCO 564,MCO 565,MCO 564,0.89811367
MCO 564,MCO 566,MCO 564,0.8207253000000001
MCO 566,ART 116,MCO 566,0.79890776
MCO 566,MUP 539,MCO 566,0.7945378000000001
MDC 394,FMP 394,MDC 394,1.0
MDC 394,FRE 194,MDC 394,1.0
MEE 446,MET 331,MEE 446,0.8860687
MEE 446,ALT 410,MEE 446,0.8529787
MET 438,MET 444,MET 438,0.69844544
MET 438,MET 440,MET 438,0.6359347
MET 504,MET 518,MET 504,0.7433759
MET 504,MET 514,MET 504,0.6222744
MGT 493,STS 493,MGT 493,0.9999998999999999
MGT 493,MTC 493,MGT 493,0.9999998999999999
MHL 680,PSY 580,MHL 680,0.99999976
MHL 680,PSY 680,MHL 680,0.99999976
MHL 690,ALD 590,MHL 690,0.99999976
MHL 690,EEE 590,MHL 690,0.99999976
MIC 792,MAE 792,MIC 792,1.0000001
MIC 792,GCU 792,MIC 792,1.0000001
MKT 425,TGM 554,MKT 425,0.9219184000000001
MKT 425,TGM 551,MKT 425,0.91206354
MSE 489,MSE 490,MSE 489,0.9111836
MSE 489,OGL 320,MSE 489,0.8057714
MSE 498,ART 498,MSE 498,1.0000001
MSE 498,BUS 498,MSE 498,1.0
MSE 595,POR 595,MSE 595,0.9999998999999999
MSE 595,NEU 795,MSE 595,0.9999998999999999
MSE 784,TGM 484,MSE 784,1.0000002000000001
MSE 784,MCO 584,MSE 784,1.0000002000000001
MSE 792,STP 792,MSE 792,1.0000001
MSE 792,PSY 792,MSE 792,1.0000001
MUE 484,ENG 784,MUE 484,1.0000002000000001
MUE 484,IFT 584,MUE 484,1.0000002000000001
MUE 489,MUE 589,MUE 489,0.9999998999999999
MUE 489,MUE 555,MUE 489,0.8916583
MUE 570,MHL 675,MUE 570,0.8633493
MUE 570,MUP 540,MUE 570,0.85721254
MUE 783,AFR 683,MUE 783,1.0
MUE 783,ECD 583,MUE 783,1.0
MUP 133,MUP 727,MUP 133,0.70999444
MUP 133,BUS 498,MUP 133,0.67993236
MUS 146,MUP 270,MUS 146,0.8190546999999999
MUS 146,MUP 543,MUS 146,0.8188215999999999
MUS 354,MTC 223,MUS 354,0.890985
MUS 354,MTC 222,MUS 354,0.8585453000000002
NEU 555,SMC 562,NEU 555,0.7777394
NEU 555,MET 501,NEU 555,0.75630534
NLM 220,NLM 510,NLM 220,0.8705671999999999
NLM 220,CRD 210,NLM 220,0.8167589
NLM 530,TMC 470,NLM 530,0.86403465
NLM 530,ACC 586,NLM 530,0.83710384
NLM 590,TEL 590,NLM 590,0.99999976
NLM 590,PLB 590,NLM 590,0.99999976
NTR 394,RUS 194,NTR 394,1.0
NTR 394,ART 494,NTR 394,1.0
NTR 453,NTR 525,NTR 453,0.84958965
NTR 453,NTR 553,NTR 453,0.8335998
NTR 550,NTR 553,NTR 550,0.83103514
NTR 550,NTR 551,NTR 550,0.8064923
NUR 336 (LAB),NUR 346 (LAB),NUR 336 (LAB),0.91851574
NUR 336 (LAB),NUR 420,NUR 336 (LAB),0.8977928
NUR 522,DNP 715,NUR 522,0.9036945
NUR 522,HCD 405,NUR 522,0.8978623
OMT 499,TWC 499,OMT 499,0.99999994
OMT 499,OGL 499,OMT 499,0.99999994
PAF 609,STP 581,PAF 609,0.9147713
PAF 609,ESS 540,PAF 609,0.9139571
PBH 294,FMP 394,PBH 294,1.0
PBH 294,ART 494,PBH 294,1.0
PHI 318,PHI 324,PHI 318,0.75709164
PHI 318,PHI 422,PHI 318,0.7540806
PHI 501,HON 310,PHI 501,0.8188797
PHI 501,PHI 530,PHI 501,0.8147031
PHI 562,PSY 414,PHI 562,0.75484157
PHI 562,PHI 565,PHI 562,0.75252295
PHS 791,MET 591,PHS 791,1.0000002000000001
PHS 791,CED 791,PHS 791,1.0000002000000001
PHY 310,CNE 212,PHY 310,0.9094528000000001
PHY 310,CON 221,PHY 310,0.89445305
PHY 412,PHY 531,PHY 412,0.94284606
PHY 412,EEE 537,PHY 412,0.8771056
PHY 452,EEE 541,PHY 452,0.79393226
PHY 452,PHY 531,PHY 452,0.7892631
PHY 582,EEE 539,PHY 582,0.8153199999999999
PHY 582,EEE 643,PHY 582,0.8151078
PLA 580,ART 680,PLA 580,0.99999976
PLA 580,EEE 680,PLA 580,0.99999976
POS 359,POS 453,POS 359,0.8063812
POS 359,POS 486,POS 359,0.7863657
POS 360,RDG 323,POS 360,0.7916523
POS 360,SOS 520,POS 360,0.7415252
POS 394,FMP 394,POS 394,1.0
POS 394,ART 494,POS 394,1.0
POS 452,SLC 333,POS 452,0.85281944
POS 452,SLC 334,POS 452,0.8518541
POS 590,MTC 590,POS 590,0.99999976
POS 590,SLC 590,POS 590,0.99999976
POS 636,MCO 456,POS 636,0.77985746
POS 636,STS 318,POS 636,0.7347031999999999
PPE 477,PPE 478,PPE 477,0.9754126000000001
PPE 477,PPE 550,PPE 477,0.87782395
PPE 550,PPE 551,PPE 550,0.87607175
PPE 550,PPE 567,PPE 550,0.8688681999999999
PPE 598,LTC 598,PPE 598,1.0000001
PPE 598,JPN 598,PPE 598,1.0000001
PRM 450,ALD 301,PRM 450,0.83986443
PRM 450,IAS 300,PRM 450,0.83570254
PRM 493,EEE 493,PRM 493,0.9999998999999999
PRM 493,WST 493,PRM 493,0.9999998999999999
PSY 529,PSY 568,PSY 529,0.63154423
PSY 529,PSY 576,PSY 529,0.60382545
PSY 532,STP 533,PSY 532,0.9160383
PSY 532,STP 530,PSY 532,0.9148066999999999
PSY 536,STP 231,PSY 536,0.9019976999999999
PSY 536,STP 226,PSY 536,0.88252604
PSY 570,CAP 310,PSY 570,0.82139057
PSY 570,CAP 440,PSY 570,0.7889345999999999
PTX 498,ART 498,PTX 498,1.0000001
PTX 498,MTC 498,PTX 498,1.0
PUP 499,GRK 499,PUP 499,0.99999994
PUP 499,FMP 499,PUP 499,0.99999994
PUP 550,STS 235,PUP 550,0.8539507
PUP 550,GPH 210,PUP 550,0.83536494
